"","Facility_Type","Facility_Number","Facility_Name","Licensee","Facility_Administrator","Facility_Address","Facility_City","Facility_State","Facility_Zip","County_Name","Regional_Office","Facility_Capacity","Facility_Status","License_First_Date","lon.x","lat.x"
"343","RESIDENTIAL CARE ELDERLY",347005257,"ACC ASSISTED LIVING AT GREENHAVEN TERRACE","ASIAN COMMUNITY CENTER OF SAC VALLEY, INC.","ALLISON ROGERS","1180 CORPORATE WAY, SACRAMENTO","SACRAMENTO","CA",95831,"SACRAMENTO",27,38,"LICENSED","4/30/2014",-121.5188902,38.493367
"344","RESIDENTIAL CARE ELDERLY",342700683,"ACC MAPLE TREE VILLAGE","ASIAN COMMUNITY CENTER OF SACRAMENTO VALLEY, INC","FREDRICKSON, KYLE COTTER","7579 MAPLE TREE WAY, SACRAMENTO","SACRAMENTO","CA",95831,"SACRAMENTO",27,125,"LICENSED","12/16/2019",-121.5127653,38.4824756
"345","RESIDENTIAL CARE ELDERLY",300613239,"ACCENT ON SENIORS","WILLIAMS, SHARON LOUISE","SHARON WILLIAMS","273 VIA BALLENA, ORANGE","SAN CLEMENTE","CA",92672,"ORANGE",22,6,"LICENSED","9/27/1994",-117.6337435,33.4456989
"346","RESIDENTIAL CARE ELDERLY",415600683,"ACCESS CARE CENTER","HIPOLITO, CRISTINA B.","HIPOLITO, CRISTINA/MARLYN","2511 CATALPA WAY, SAN MATEO","SAN BRUNO","CA",94066,"SAN MATEO",14,6,"LICENSED","6/27/2006",-122.4409512,37.6274516
"347","RESIDENTIAL CARE ELDERLY",455002048,"ACCESS GUEST HOME","DOMINGUEZ, LEONILO F.","DOMINGUEZ, LEONILO","3747 LOUSTALOT WAY, SHASTA","REDDING","CA",96002,"SHASTA",25,6,"LICENSED","10/12/2007",-122.3621603,40.5514807
"348","RESIDENTIAL CARE ELDERLY",336426771,"ACCURO HOMES","VANNOY, LESLEY SIHAVONG/JAMES","LESLEY VANNOY","6764 BLACK FOREST DRIVE, RIVERSIDE","EASTVALE","CA",92880,"RIVERSIDE",18,6,"LICENSED","3/8/2016",-117.5715507,33.9655254
"349","RESIDENTIAL CARE ELDERLY",331880671,"ACCURO HOMES II","VANNOY, LESLEY SIHAVONG","VANNOY, LESLEY SIHAVONG","13172 EARLY CRIMSON ST, RIVERSIDE","EASTVALE","CA",92880,"RIVERSIDE",18,6,"LICENSED","6/26/2019",-117.5706332,33.9761376
"350","RESIDENTIAL CARE ELDERLY",197606313,"ACE'S WESTCASTLE, INC.","ACE'S WESTCASTLE, INC.","ANTONIO CANAPI","3052 MILLING STREET, LOS ANGELES","LANCASTER","CA",93536,"LOS ANGELES",31,6,"LICENSED","8/3/2005",-118.1856327,34.6944668
"351","RESIDENTIAL CARE ELDERLY",306005356,"ACE GUEST HOME","RD-BANGGALAT CORPORATION","BANGGALAT, REGIE","2702 N BERKELEY ST, ORANGE","ORANGE","CA",92865,"ORANGE",22,6,"LICENSED","1/31/2018",-117.856814,33.833918
"352","RESIDENTIAL CARE ELDERLY",197608491,"ACE SENIOR CARE","WEST HILLS HOME CARE, INC.","ELAINE BOTE","22910 SHERMAN WAY, LOS ANGELES","WEST HILLS","CA",91307,"LOS ANGELES",31,6,"LICENSED","9/17/2013",-118.626046,34.2006885
"353","RESIDENTIAL CARE ELDERLY",197607681,"ACE SENIOR CARE MANOR, INC.","ACE SENIOR CARE MANOR, INC.","PEARL HE","940 N. LAKE AVE., LOS ANGELES","PASADENA","CA",91104,"LOS ANGELES",28,6,"LICENSED","5/29/2009",-118.13202,34.162137
"354","RESIDENTIAL CARE ELDERLY",455002693,"ACTING WITH LOVE","ACTING WITH LOVE CORPORATION","SANCHEZ, ANTHONY","3010 PARK PLACE, SHASTA","ANDERSON","CA",96007,"SHASTA",25,6,"LICENSED","11/9/2018",-122.281438,40.465121
"355","RESIDENTIAL CARE ELDERLY",374603714,"ACTIVCARE AT 4S RANCH","RAC DOVE CNYN,INCOME PROPERTY GRP;ACTIVCARE LIVING","ASHLEY PEARCE","10603 RANCHO BERNARDO ROAD, SAN DIEGO","SAN DIEGO","CA",92127,"SAN DIEGO",8,60,"LICENSED","6/16/2016",-117.1094699,33.0194658
"356","RESIDENTIAL CARE ELDERLY",374603190,"ACTIVCARE AT BRESSI RANCH","RAC BRESSI RANCH/HEALTH CARE GRP/INCOME PROP. GRP","MCDONALD, JASON","6255 NYGAARD, SAN DIEGO","CARLSBAD","CA",92009,"SAN DIEGO",8,80,"LICENSED","11/4/2011",-117.2553947,33.1257895
"357","RESIDENTIAL CARE ELDERLY",374603584,"ACTIVCARE AT MISSION BAY","RAC MISSION BAY/INCOME PROP. GRP/ACTIVCARE LV INC","DESTEFANI, DAWN","2440 GRAND AVENUE, SAN DIEGO","SAN DIEGO","CA",92109,"SAN DIEGO",8,60,"LICENSED","12/10/2014",-117.2254004,32.8016713
"358","RESIDENTIAL CARE ELDERLY",374603431,"ACTIVCARE AT ROLLING HILLS RANCH","RAC RLG HLS LP/INCOME PRTY GRP GP/ACTIVCARE LV INC","BONGHABIH N. SHEY","850 DUNCAN RANCH ROAD, SAN DIEGO","CHULA VISTA","CA",91914,"SAN DIEGO",8,60,"LICENSED","10/3/2013",-116.9498271,32.6566567
"359","RESIDENTIAL CARE ELDERLY",306005322,"ACTIVCARE AT YORBA LINDA","RAC YORBA LINDA,INCOME PROP GRP; ACTIVCARE LIVING","ELVA LEDESMA","4725 VALLEY VIEW AVE, ORANGE","YORBA LINDA","CA",92886,"ORANGE",22,60,"LICENSED","7/31/2017",-117.8287818,33.8923167
"360","RESIDENTIAL CARE ELDERLY",306003443,"ACTIVE SENIOR HOME CARE","ACTIVE SENIOR HOME CARE, INC.","BINTINTAN, AURICA","26771 VIA VICTORIA, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","9/18/2006",-117.66325,33.620354
"361","RESIDENTIAL CARE ELDERLY",306005198,"ADAGIO SAN JUAN","CMC SENIOR LIVING LLC","HERMINIA ZUEHL","31822 SAN JUAN CREEK CIRCLE, ORANGE","SAN JUAN CAPISTRANO","CA",92675,"ORANGE",22,6,"LICENSED","11/10/2016",-117.6485723,33.5000962
"362","RESIDENTIAL CARE ELDERLY",306005769,"ADAIR LOVING CARE","ADAIR LOVING CARE, INC.","ADAIR, ROBERT","23665 CREMONA, ORANGE","LAGUNA HILLS","CA",92653,"ORANGE",22,6,"PENDING",NA,-117.7372686,33.6186132
"363","RESIDENTIAL CARE ELDERLY",306000567,"ADAMS FAMILY HOME","ADAMS, NANCY J.","NANCY ADAMS","16171 CAIRO CIRCLE, ORANGE","PLACENTIA","CA",92870,"ORANGE",22,6,"LICENSED","6/4/1997",-117.8517937,33.8899544
"364","RESIDENTIAL CARE ELDERLY",306003003,"ADAMS FAMILY HOME, SHOSHONI","ADAMS, NANCY J.","NANCY ADAMS","418 SHOSHONI AVENUE, ORANGE","PLACENTIA","CA",92870,"ORANGE",22,6,"LICENSED","8/10/2005",-117.8585929,33.9068366
"365","RESIDENTIAL CARE ELDERLY",306005233,"ADDIE'S COTTAGE SENIOR LIVING INC","ADDIE'S COTTAGE SENIOR LIVING INC","RUTH TRAMISON","2582 E SEVILLE AVE, ORANGE","ANAHEIM","CA",92806,"ORANGE",22,6,"LICENSED","3/14/2017",-117.8770891,33.8419419
"366","RESIDENTIAL CARE ELDERLY",126803254,"ADDIE MEEDOM HOUSE","AMH SENIOR LIVING, LLC.","COLLINS, JENNIFER","1445 PARKWAY DRIVE, HUMBOLDT","CRESCENT CITY","CA",95531,"HUMBOLDT",21,63,"LICENSED","3/31/2010",-123.8695086,40.7450055
"367","RESIDENTIAL CARE ELDERLY",486803309,"ADEL'S RESIDENTIAL CARE HOME, INC.","ADEL'S RESIDENTIAL CARE HOME, INC.","HENRY, DAVID","1001 BRETON DRIVE, SOLANO","FAIRFIELD","CA",94533,"SOLANO",21,6,"LICENSED","1/12/2011",-122.0460336,38.2704691
"368","RESIDENTIAL CARE ELDERLY",336427424,"ADEL'S VILLA","ADEL'S VILLA INC","WILLIAMS, ADELAIDE","1513 WESLEY STREET, RIVERSIDE","BANNING","CA",92220,"RIVERSIDE",18,6,"LICENSED","12/16/2016",-116.8606884,33.9128406
"369","RESIDENTIAL CARE ELDERLY",306005455,"ADELANTO COVENANT CARE 2","ADELANTO COVENANT CARE LLC","CARDELLA, JOSEPH","24911 HENDON STREET, ORANGE","LAGUNA HILLS","CA",92653,"ORANGE",22,6,"LICENSED","1/31/2019",-117.6953178,33.6020315
"370","RESIDENTIAL CARE ELDERLY",306004732,"ADELANTO COVENANT CARE, LLC","ADELANTO COVENTO, LLC","JOSEPH A. CARDELLA","24901 ADELANTO DRIVE, ORANGE","LAGUNA NIGUEL","CA",92677,"ORANGE",22,6,"LICENSED","6/30/2015",-117.6949764,33.5363266
"371","RESIDENTIAL CARE ELDERLY",366426090,"ADELANTO SILVER HEIGHTS","ADELANTO LOVING CARE, INC.","TSIMOGIANIS, JOHN","15093 ARCADIAN STREET, SAN BERNARDINO","ADELANTO","CA",92301,"SAN BERNARDINO",18,4,"LICENSED","3/6/2014",-117.4173226,34.5246475
"372","RESIDENTIAL CARE ELDERLY",306003507,"ADELINE'S GUEST HOME","MONCERNA, ADELINE V.","ADELINE V. MONCERA","2108 CARLETON CIRCLE, ORANGE","PLACENTIA","CA",92870,"ORANGE",22,6,"LICENSED","6/26/2006",-117.8618665,33.9004301
"373","RESIDENTIAL CARE ELDERLY",415601002,"ADELINE CARE COMMUNITY","ADELINE CARE COMMUNITY, LLC","CHAMBERS, PASSION","143 DAPHNE WAY, SAN MATEO","EAST PALO ALTO","CA",94303,"SAN MATEO",26,6,"LICENSED","8/28/2017",-122.1243484,37.4532891
"374","RESIDENTIAL CARE ELDERLY",300612904,"ADELINE GUEST HOME","MONCERA, ADELINA","ADELINA MONCERA","741 N. EAST STREET, ORANGE","ANAHEIM","CA",92805,"ORANGE",22,6,"LICENSED","11/7/1991",-117.9055392,33.8460112
"375","RESIDENTIAL CARE ELDERLY",306004712,"ADELYA SENIOR HOME","LARICEL,LLC","LAWRENCE LINDSEY","16912 SAGA DRIVE, ORANGE","YORBA LINDA","CA",92886,"ORANGE",22,6,"LICENSED","2/23/2015",-117.8390353,33.8903467
"376","RESIDENTIAL CARE ELDERLY",306004762,"ADELYA SENIOR HOME II","LARICEL LLC","LAWRENCE LINDSEY","16419 VERNON STREET, ORANGE","FOUNTAIN VALLEY","CA",92708,"ORANGE",22,6,"LICENSED","7/7/2015",-117.9293625,33.7248547
"377","RESIDENTIAL CARE ELDERLY",306004779,"ADELYA SENIOR HOME III","LARICEL, LLC","MARICEL LINDSEY","6533 VIA ESTRADA, ORANGE","ANAHEIM HILLS","CA",92807,"ORANGE",22,6,"LICENSED","6/16/2015",-117.7648472,33.8484685
"378","RESIDENTIAL CARE ELDERLY",306005344,"ADELYA SENIOR HOMES","LARICEL LLC","LINDSEY, MARICEL","495 S WESTRIDGE CIRCLE, ORANGE","ANAHEIM HILLS","CA",92807,"ORANGE",22,6,"LICENSED","9/19/2017",-117.796269,33.8443109
"379","RESIDENTIAL CARE ELDERLY",347002721,"ADINA HOME CARE","LUP, ILEANA","LUP, ILEANA","260 BAURER CIRCLE, SACRAMENTO","FOLSOM","CA",95630,"SACRAMENTO",27,6,"LICENSED","5/31/2006",-121.1243407,38.668829
"380","RESIDENTIAL CARE ELDERLY",197608568,"ADL BEST CARE 2","ADL BEST CARE, LLC DBA ADL BEST CARE 2","ANNA VARDANYAN","5431 MONROE STREET, LOS ANGELES","LOS ANGELES","CA",90038,"LOS ANGELES",31,5,"LICENSED","4/11/2014",-118.312486,34.086038
"381","RESIDENTIAL CARE ELDERLY",197608312,"ADL BEST CARE LLC","A.D.L. BEST CARE LLC","ANNA VARDANYAN","5433 MONROE STREET, LOS ANGELES","LOS ANGELES","CA",90038,"LOS ANGELES",31,5,"LICENSED","5/11/2012",-118.3124851,34.0860093
"382","RESIDENTIAL CARE ELDERLY",197606542,"ADMIRABLE HOME CARE","ADMIRABLE HOME CARE, INC.","JOSEFINA AMORSOLO","43252 DARBY STREET, LOS ANGELES","LANCASTER","CA",93535,"LOS ANGELES",31,5,"LICENSED","2/21/2006",-118.0712524,34.6696087
"383","RESIDENTIAL CARE ELDERLY",198602942,"ADORA HILLS LONE HILL","ADORA HILLS, INC.","SVITEK, ANDREW","260 N. LONE HILL AVE, LOS ANGELES","GLENDORA","CA",91741,"LOS ANGELES",28,6,"LICENSED","1/16/2019",-117.8271589,34.1398001
"384","RESIDENTIAL CARE ELDERLY",197608050,"ADORABLE HOME II","A BETTER CARE FOR YOU, LLC.","JOCELYN MORALES","20545 MADISON STREET, LOS ANGELES","TORRANCE","CA",90503,"LOS ANGELES",11,6,"LICENSED","12/15/2010",-118.3487288,33.8436599
"385","RESIDENTIAL CARE ELDERLY",336423957,"ADORABLE HOME V","VERVE, INC.","ROBERT C. CANTORIA","7925 SADDLETREE COURT, RIVERSIDE","CORONA","CA",92880,"RIVERSIDE",18,6,"LICENSED","5/14/2009",-117.6027299,33.9440595
"386","RESIDENTIAL CARE ELDERLY",198602269,"ADORABLE REDBEAM HOME","A BETTER CARE FOR YOU LLC","CANTORIA, MARIA","22521 REDBEAM AVENUE, LOS ANGELES","TORRANCE","CA",90505,"LOS ANGELES",11,6,"LICENSED","8/25/2016",-118.371647,33.8234661
"387","RESIDENTIAL CARE ELDERLY",198602604,"ADORABLE ROLLING HILLS HOME","PACIFIC SUNRISE HOMES INC","CANTORIA, ROBERT","5146 KINGSPINE ROAD, LOS ANGELES","ROLLING HILLS ESTATE","CA",90274,"LOS ANGELES",11,6,"LICENSED","9/18/2017",-118.3681319,33.7890977
"388","RESIDENTIAL CARE ELDERLY",306004687,"ADRIANA'S SENIOR CARE LIVING","A & R SENIOR LIVING, INC.","RICHARD MENDOZA, JR.","25392 ADRIANA STREET, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","8/20/2014",-117.687438,33.6131953
"389","RESIDENTIAL CARE ELDERLY",306003820,"ADRIANA ELDERLY CARE HOME I","ADRIANA ELDERLY CARE HOMES, INC.","MENDOZA, RICHARD","25342 ADRIANA STREET, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","12/3/2007",-117.6882782,33.6131675
"390","RESIDENTIAL CARE ELDERLY",306003821,"ADRIANA ELDERLY CARE HOME II","ADRIANA ELDERLY CARE HOME, INC","MENDOZA, RICHARD","25351 ADRIANA STREET, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","12/3/2007",-117.6881383,33.6136493
"391","RESIDENTIAL CARE ELDERLY",306003822,"ADRIANA ELDERLY CARE HOME III","ADRIANA ELDERLY CARE HOMES, INC.","MENDOZA, RICHARD","25492 CLASSIC DRIVE, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","12/3/2007",-117.6859191,33.6122307
"392","RESIDENTIAL CARE ELDERLY",306003823,"ADRIANA ELDERLY CARE HOME IV","ADRIANA ELDERLY CARE HOMES, INC.","MENDOZA, ADRIANA","24851 ARGUS DRIVE, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","12/3/2007",-117.6793937,33.6013553
"393","RESIDENTIAL CARE ELDERLY",565801431,"ADVANCED CARE HOME","KAYHAN'S INC.","KAYHAN MOJABI","144 LA CRESENTA DR, VENTURA","CAMARILLO","CA",93010,"VENTURA",31,6,"LICENSED","1/31/2007",-118.2351192,34.228754
"394","RESIDENTIAL CARE ELDERLY",315001631,"ADVANCED HEALTHCARE - RCFE","URZEALA, CARMEN","URZEALA, CARMEN","251 DIAMOND OAKS ROAD, PLACER","ROSEVILLE","CA",95678,"PLACER",27,6,"LICENSED","6/29/2005",-121.2932353,38.7680154
"395","RESIDENTIAL CARE ELDERLY",361800458,"ADVANTAGE CARE FACILITY","ADVANTAGE CARE FACILITY INC","TORRES, MELVIN","27438 STRATFORD STREET, SAN BERNARDINO","HIGHLAND","CA",92346,"SAN BERNARDINO",18,6,"LICENSED","6/5/2018",-117.2057617,34.1255212
"396","RESIDENTIAL CARE ELDERLY",366410284,"ADVENT LIFE CARE #2","CERDENIO, LETICIA E.","LETICIA CERDENIO","11532 BUTTERFIELD ST, SAN BERNARDINO","LOMA LINDA","CA",92354,"SAN BERNARDINO",18,6,"LICENSED","3/25/2005",-117.2373206,34.0442732
"397","RESIDENTIAL CARE ELDERLY",157208913,"ADVENT RESIDENCE HOME","ASIGNACION, JEAN","ASIGNACION, JEAN","10114 STONEHAM ST, KERN","BAKERSFIELD","CA",93314,"KERN",24,6,"LICENSED","3/15/2019",-119.1153927,35.433958
"398","RESIDENTIAL CARE ELDERLY",415201950,"ADVENT RESIDENTIAL HOME","ADVENT RESIDENTIAL HOMES, INC.","HELEN MALIG-ON","617 FIFTH AVE, SAN MATEO","REDWOOD CITY","CA",94063,"SAN MATEO",14,15,"LICENSED","1/24/2008",-122.4062648,37.6278481
"399","RESIDENTIAL CARE ELDERLY",415600784,"ADVENT RESIDENTIAL HOME II","ADVENT RESIDENTIAL HOMES, INC.","MUNCADA, EDITHA","808 HAWTHORNE WAY, SAN MATEO","MILLBRAE","CA",94030,"SAN MATEO",14,6,"LICENSED","8/20/2009",-122.3920152,37.5925551
"400","RESIDENTIAL CARE ELDERLY",306004475,"AEGEAN HILLS SENIOR LIVING","QUALITY CARE SENIOR LIVING, INC.","MENDOZA, ADRIANA","25622 MAXIMUS, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","9/18/2012",-117.6829469,33.6015321
"401","RESIDENTIAL CARE ELDERLY",374602653,"AEGIS ASSISTED LIVING AT SHADOWRIDGE","AEGIS SENIOR COMMUNITIES LLC","PHILLIPS, PARRISH E.","1440 SOUTH MELROSE DRIVE, SAN DIEGO","OCEANSIDE","CA",92056,"SAN DIEGO",8,95,"LICENSED","9/22/2008",-117.2516744,33.172461
"402","RESIDENTIAL CARE ELDERLY",347003994,"AEGIS ASSISTED LIVING OF CARMICHAEL","AEGIS SENIOR COMMUNITIES LLC","CHUCK SCHURINGA","4050 WALNUT AVE, SACRAMENTO","CARMICHAEL","CA",95608,"SACRAMENTO",27,90,"LICENSED","6/20/2008",-121.3453309,38.6385617
"403","RESIDENTIAL CARE ELDERLY",216803029,"AEGIS ASSISTED LIVING OF CORTE MADERA","AEGIS SENIOR COMMUNITIES, LLC","KAUFMANN, LEE E.","5555 PARADISE DRIVE, MARIN","CORTE MADERA","CA",94925,"MARIN",21,150,"LICENSED","5/23/2008",-122.5062967,37.9189212
"404","RESIDENTIAL CARE ELDERLY",306001170,"AEGIS ASSISTED LIVING OF DANA POINT","AEGIS SENIOR COMMUNITIES, LLC","SHEILA NAZARETH","26922 CAMINO DE ESTRELLA, ORANGE","DANA POINT","CA",92624,"ORANGE",22,76,"LICENSED","7/20/2000",-117.6590508,33.4537934
"405","RESIDENTIAL CARE ELDERLY",15601374,"AEGIS ASSISTED LIVING OF FREMONT","AEGIS SENIOR COMMUNITIES, LLC","SHASHI K MADAHAR","3850 WALNUT AVENUE, ALAMEDA","FREMONT","CA",94538,"ALAMEDA",15,110,"LICENSED","10/20/2008",-121.9810355,37.5465253
"406","RESIDENTIAL CARE ELDERLY",306003905,"AEGIS ASSISTED LIVING OF LAGUNA NIGUEL","AEGIS SENIOR COMMUNITIES, LLC","ERIC MEDOR","32170 NIGUEL ROAD, ORANGE","LAGUNA NIGUEL","CA",92677,"ORANGE",22,96,"LICENSED","9/11/2008",-117.7096171,33.4961032
"407","RESIDENTIAL CARE ELDERLY",75601424,"AEGIS ASSISTED LIVING OF MORAGA","AEGIS SENIOR COMMUNITIES, LLC","MOSES, CANDICE","950 COUNTRY CLUB DRIVE, CONTRA COSTA","MORAGA","CA",94556,"CONTRA COSTA",15,100,"LICENSED","1/16/2009",-122.1302047,37.8330358
"408","RESIDENTIAL CARE ELDERLY",286803028,"AEGIS ASSISTED LIVING OF NAPA","AEGIS SENIOR COMMUNITIES, LLC","PAUL OSESO","2100 REDWOOD ROAD, NAPA","NAPA","CA",94558,"NAPA",21,56,"LICENSED","9/4/2008",-122.3127447,38.3209664
"409","RESIDENTIAL CARE ELDERLY",75600289,"AEGIS ASSISTED LIVING OF PLEASANT HILL","AEGIS SENIOR COMMUNITIES, LLC","PHELPS, WILLIAM","1660 OAK PARK BLVD, CONTRA COSTA","PLEASANT HILL","CA",94523,"CONTRA COSTA",15,90,"LICENSED","10/28/1998",-122.0648796,37.9335071
"410","RESIDENTIAL CARE ELDERLY",415600314,"AEGIS ASSISTED LIVING OF SAN FRANCISCO","AEGIS SENIOR COMMUNITIES LLC","ANNEMARIE DOMIZIO","2280 GELLERT BLVD., SAN MATEO","SOUTH SAN FRANCISCO","CA",94080,"SAN MATEO",14,100,"LICENSED","8/15/2002",-122.4541105,37.6432993
"411","RESIDENTIAL CARE ELDERLY",15600581,"AEGIS GARDENS","AEGIS SENIOR COMMUNITIES LLC","POON, EMILY","36281 FREMONT BLVD, ALAMEDA","FREMONT","CA",94536,"ALAMEDA",15,85,"LICENSED","10/30/2001",-122.0192352,37.5633752
"412","RESIDENTIAL CARE ELDERLY",197603894,"AEGIS OF GRANADA HILLS","AEGIS SENIOR COMMUNITIES, LLC","LANCE SHENK","10801 LINDLEY AVE., LOS ANGELES","GRANADA HILLS","CA",91344,"LOS ANGELES",31,100,"LICENSED","9/13/2002",-118.5271272,34.2665649
"413","RESIDENTIAL CARE ELDERLY",565800683,"AEGIS OF VENTURA","AEGIS SENIOR COMMUNITIES, LLC","DANIELLE ECSEDY","4964 TELEGRAPH ROAD, VENTURA","VENTURA","CA",93003,"VENTURA",31,100,"LICENSED","9/11/2001",-119.2274018,34.2753366
"414","RESIDENTIAL CARE ELDERLY",306005474,"AEGIS RESIDENTIAL LIVING","SALVADOR DIAZ JR","SALVADOR DIAZ","24371 AUGUSTIN, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","8/24/2018",-117.683021,33.6085165
"415","RESIDENTIAL CARE ELDERLY",374602352,"AERIE MEADOWS CARE HOME","MENZIE LILLIAN J.","LILLIAN MENZIE","5610 DEHESA ROAD, SAN DIEGO","EL CAJON","CA",92019,"SAN DIEGO",8,6,"LICENSED","12/18/2006",-116.8317365,32.7953129
"416","RESIDENTIAL CARE ELDERLY",347004164,"AFABLE CARE HOME","AFABLE GROUP HOMES, INC","NICOLASA AFABLE","4129 SINGING TREE WAY, SACRAMENTO","ANTELOPE","CA",95843,"SACRAMENTO",27,6,"LICENSED","11/18/2008",-121.3676313,38.7253452
"417","RESIDENTIAL CARE ELDERLY",347002549,"AFABLE HOME CARE II","AFABLE, NICOLASA O.","AFABLE, NICOLASA O.","4080 PALM AVENUE, SACRAMENTO","SACRAMENTO","CA",95842,"SACRAMENTO",27,6,"LICENSED","3/29/2004",-121.3695852,38.6681787
"418","RESIDENTIAL CARE ELDERLY",197609968,"AFFECTIONATE CARE HOME","AFFECTIONATE CARE HOME, INC.","GUZMAN, LIBRADO DE","23241 VIA CALISERO, LOS ANGELES","VALENCIA","CA",91355,"LOS ANGELES",31,6,"PENDING",NA,-118.5427037,34.3849366
"419","RESIDENTIAL CARE ELDERLY",306005390,"AFFINITY HOME CARE","AFFINITY HOME CARE, INC","GUTIERREZ, CECILIA","7101 NIMROD DRIVE, ORANGE","HUNTINGTON BEACH","CA",92647,"ORANGE",22,6,"LICENSED","12/29/2017",-118.0046334,33.7093785
"420","RESIDENTIAL CARE ELDERLY",336412698,"AFFINITY SENIOR LIVING 2","AFFINITY SENIOR LIVING, INC.","ESTHER CRUZ","28200 HORIZON ROAD, RIVERSIDE","CATHEDRAL CITY","CA",92234,"RIVERSIDE",18,9,"LICENSED","1/4/2007",-116.4602853,33.8432092
"421","RESIDENTIAL CARE ELDERLY",374604137,"AFFIRMATIVE'S ELITE HOME","AFFIRMATIVE HOME CARE INC","HARAGOS, RONNI","1729 SUMMIT DR, SAN DIEGO","ESCONDIDO","CA",92027,"SAN DIEGO",8,6,"LICENSED","3/15/2019",-117.0381008,33.1096878
"422","RESIDENTIAL CARE ELDERLY",336425849,"AFFORDABLE ASSISTED LIVING","AFFORDABLE ASSISTED LIVING LLC","RUIZ, GEORGE","28549 HEATHER GREEN WAY, RIVERSIDE","MENIFEE","CA",92584,"RIVERSIDE",18,6,"LICENSED","9/30/2013",-117.1617334,33.6688834
"423","RESIDENTIAL CARE ELDERLY",75601060,"AG HEALTH CARE, INC","AG HEALTH CARE INC.","RENE TANG","1206 DAINTY AVE, CONTRA COSTA","BRENTWOOD","CA",94513,"CONTRA COSTA",15,10,"LICENSED","5/11/2006",-121.7089916,37.9324502
"424","RESIDENTIAL CARE ELDERLY",75601151,"AG HEALTH CARE, INC.","AG HEALTH CARE INC.","OSHINOWO, ANTHONY","135 LOS CERROS AVENUE, CONTRA COSTA","WALNUT CREEK","CA",94598,"CONTRA COSTA",15,6,"LICENSED","5/5/2006",-122.0385077,37.9144746
"425","RESIDENTIAL CARE ELDERLY",75601346,"AGAPE ASSISTED LIVING","AGAPE ASSISTED LIVING INC.","TRIF, LUCIAN","1841 ANDREA LANE, CONTRA COSTA","CONCORD","CA",94519,"CONTRA COSTA",15,6,"LICENSED","10/10/2007",-122.0079766,37.9803913
"426","RESIDENTIAL CARE ELDERLY",336423661,"AGAPE CARE HAVEN","MARIE HUNG","MARIE HUNG","3750 BRISCOE STREET, RIVERSIDE","RIVERSIDE","CA",92506,"RIVERSIDE",18,6,"LICENSED","8/14/2008",-117.3900555,33.9618799
"427","RESIDENTIAL CARE ELDERLY",336412239,"AGAPE CARE HOME RIVERSIDE","AGAPE CARE DEVELOPMENT LLC","DARYL LEE","5715 RIVERSIDE AVENUE, RIVERSIDE","RIVERSIDE","CA",92506,"RIVERSIDE",18,6,"LICENSED","8/14/2006",-117.3876974,33.9620396
"428","RESIDENTIAL CARE ELDERLY",331800077,"AGAPE COTTAGE","AGAPE SENIOR LIVING, LLC","CHAO, EDWARD","3503 BRYCE WAY, RIVERSIDE","RIVERSIDE","CA",92506,"RIVERSIDE",18,6,"LICENSED","4/20/2017",-117.3882249,33.9488435
"429","RESIDENTIAL CARE ELDERLY",306004347,"AGAPE COTTAGE II","AGAPE COTTAGE INC","VIRGILIO DE GUZMAN","16202 CAIRO CIR, ORANGE","PLACENTIA","CA",92870,"ORANGE",22,6,"LICENSED","9/16/2011",-117.8511567,33.8896427
"430","RESIDENTIAL CARE ELDERLY",306004348,"AGAPE COTTAGE III","AGAPE COTTAGE INC","WESLEY PAO","16192 CAIRO CIR, ORANGE","PLACENTIA","CA",92870,"ORANGE",22,6,"LICENSED","9/16/2011",-117.8514045,33.8896276
"431","RESIDENTIAL CARE ELDERLY",306004420,"AGAPE COTTAGE IV","AGAPE COTTAGE INC","R. PENA, SHIRLEY NATIVDAD","864 N FORD AVE, ORANGE","FULLERTON","CA",92832,"ORANGE",22,6,"LICENSED","4/11/2012",-117.9305067,33.8793718
"432","RESIDENTIAL CARE ELDERLY",306005232,"AGAPE COTTAGE IX","AGAPE COTTAGES CLAREMONT LLC","NICOLAS OUDINOT","17332 MELBOURNE LN, ORANGE","YORBA LINDA","CA",92887,"ORANGE",22,6,"LICENSED","9/6/2017",-117.8310054,33.8801643
"433","RESIDENTIAL CARE ELDERLY",306004519,"AGAPE COTTAGE V","AGAPE COTTAGE INC","GIDEON LIMPIADO","825 LILAC ST, ORANGE","PLACENTIA","CA",92870,"ORANGE",22,6,"LICENSED","2/25/2013",NA,NA
